request_id,traffic_type,arrival_time,duration,end_time,bandwidth_gbps,hypergiant_id,cdn_node_id,end_user_node_id,src_ip_node_id,dst_ip_node_id,src_optical_node_id,dst_optical_node_id,shortest_hops
h_dyn_664,H,72.518,8.617,81.135,10.229,hg_1,cdn_3,user_14,ip_29,ip_31,opt_29,opt_31,1
h_dyn_665,H,72.522,10.679,83.201,10.154,hg_0,cdn_0,user_18,ip_14,ip_31,opt_14,opt_31,2
bg_dyn_300,BG,72.607,5.322,77.929,7.886,,,,,,opt_14,opt_16,1
h_dyn_666,H,72.688,7.834,80.522,7.854,hg_0,cdn_1,user_22,ip_4,ip_13,opt_4,opt_13,1
h_dyn_667,H,72.734,11.724,84.458,14.196,hg_3,cdn_7,user_21,ip_28,ip_21,opt_28,opt_21,2
bg_dyn_301,BG,72.761,9.481,82.242,7.670,,,,,,opt_0,opt_3,2
bg_dyn_302,BG,72.842,8.354,81.196,12.742,,,,,,opt_13,opt_16,1
bg_dyn_303,BG,72.899,5.728,78.627,9.725,,,,,,opt_8,opt_0,1
bg_dyn_304,BG,72.912,5.559,78.471,11.125,,,,,,opt_4,opt_13,1
bg_dyn_305,BG,73.028,6.020,79.048,15.125,,,,,,opt_19,opt_7,1
h_dyn_668,H,73.154,10.044,83.198,9.250,hg_4,cdn_8,user_1,ip_11,ip_7,opt_11,opt_7,1
h_dyn_669,H,73.239,14.387,87.626,10.454,hg_2,cdn_4,user_26,ip_14,ip_4,opt_14,opt_4,1
bg_dyn_306,BG,73.277,7.669,80.947,14.479,,,,,,opt_11,opt_13,2
h_dyn_670,H,73.485,6.869,80.355,9.938,hg_4,cdn_8,user_7,ip_11,ip_17,opt_11,opt_17,1
h_dyn_671,H,73.509,13.061,86.570,11.716,hg_2,cdn_4,user_1,ip_14,ip_7,opt_14,opt_7,1
h_dyn_672,H,73.534,6.645,80.179,12.551,hg_0,cdn_0,user_11,ip_14,ip_23,opt_14,opt_23,2
bg_dyn_307,BG,73.684,6.238,79.922,12.693,,,,,,opt_28,opt_10,1
h_dyn_673,H,73.752,13.540,87.292,15.117,hg_2,cdn_5,user_29,ip_4,ip_29,opt_4,opt_29,2
h_dyn_674,H,73.970,11.209,85.178,8.180,hg_1,cdn_3,user_6,ip_29,ip_19,opt_29,opt_19,2
bg_dyn_308,BG,74.040,5.781,79.821,10.224,,,,,,opt_27,opt_5,2
bg_dyn_309,BG,74.113,13.205,87.318,14.396,,,,,,opt_3,opt_18,1
h_dyn_675,H,74.319,8.815,83.134,6.447,hg_0,cdn_0,user_5,ip_14,ip_11,opt_14,opt_11,2
h_dyn_676,H,74.322,5.195,79.517,10.074,hg_1,cdn_3,user_27,ip_29,ip_23,opt_29,opt_23,1
h_dyn_677,H,74.398,14.008,88.406,10.428,hg_4,cdn_9,user_3,ip_1,ip_6,opt_1,opt_6,1
h_dyn_678,H,74.430,12.467,86.897,9.987,hg_1,cdn_3,user_27,ip_29,ip_23,opt_29,opt_23,1
h_dyn_679,H,74.450,8.017,82.467,11.949,hg_0,cdn_0,user_3,ip_14,ip_6,opt_14,opt_6,1
bg_dyn_310,BG,74.472,12.815,87.287,12.817,,,,,,opt_3,opt_10,2
bg_dyn_311,BG,74.541,8.845,83.386,12.600,,,,,,opt_20,opt_17,1
bg_dyn_312,BG,74.626,7.017,81.644,15.928,,,,,,opt_25,opt_29,1
h_dyn_680,H,74.715,5.563,80.277,12.753,hg_0,cdn_0,user_26,ip_14,ip_4,opt_14,opt_4,1
h_dyn_681,H,74.726,5.306,80.032,9.978,hg_2,cdn_4,user_15,ip_14,ip_8,opt_14,opt_8,1
h_dyn_682,H,74.737,9.657,84.394,4.917,hg_1,cdn_3,user_14,ip_29,ip_31,opt_29,opt_31,1
h_dyn_683,H,74.849,8.337,83.186,12.517,hg_0,cdn_0,user_1,ip_14,ip_7,opt_14,opt_7,1
h_dyn_684,H,75.063,11.093,86.156,3.864,hg_0,cdn_0,user_9,ip_14,ip_7,opt_14,opt_7,1
bg_dyn_313,BG,75.151,9.249,84.400,10.258,,,,,,opt_9,opt_27,1
h_dyn_685,H,75.262,5.023,80.285,10.610,hg_4,cdn_8,user_7,ip_11,ip_17,opt_11,opt_17,1
h_dyn_686,H,75.278,6.765,82.043,9.912,hg_0,cdn_0,user_1,ip_14,ip_7,opt_14,opt_7,1
h_dyn_687,H,75.414,8.036,83.451,11.676,hg_2,cdn_5,user_17,ip_4,ip_23,opt_4,opt_23,1
h_dyn_688,H,75.508,5.646,81.154,7.490,hg_0,cdn_1,user_15,ip_4,ip_8,opt_4,opt_8,2
h_dyn_689,H,75.514,6.981,82.495,14.745,hg_2,cdn_5,user_15,ip_4,ip_8,opt_4,opt_8,2
h_dyn_690,H,75.573,13.527,89.100,11.481,hg_2,cdn_4,user_15,ip_14,ip_8,opt_14,opt_8,1
h_dyn_691,H,75.723,8.174,83.897,8.631,hg_3,cdn_6,user_27,ip_13,ip_23,opt_13,opt_23,2
h_dyn_692,H,75.768,5.969,81.737,6.243,hg_4,cdn_8,user_23,ip_11,ip_1,opt_11,opt_1,1
h_dyn_693,H,75.779,10.083,85.862,9.696,hg_3,cdn_7,user_9,ip_28,ip_7,opt_28,opt_7,1
h_dyn_694,H,75.788,9.089,84.877,10.047,hg_1,cdn_3,user_11,ip_29,ip_23,opt_29,opt_23,1
h_dyn_695,H,75.802,9.165,84.967,7.627,hg_4,cdn_8,user_7,ip_11,ip_17,opt_11,opt_17,1
h_dyn_696,H,75.847,8.110,83.958,12.791,hg_4,cdn_8,user_3,ip_11,ip_6,opt_11,opt_6,2
bg_dyn_314,BG,76.001,11.362,87.364,14.403,,,,,,opt_11,opt_28,1
bg_dyn_315,BG,76.019,7.691,83.710,11.212,,,,,,opt_21,opt_26,1
bg_dyn_316,BG,76.243,13.949,90.192,7.857,,,,,,opt_12,opt_29,1
h_dyn_697,H,76.248,13.054,89.302,10.144,hg_3,cdn_7,user_29,ip_28,ip_29,opt_28,opt_29,2
h_dyn_698,H,76.594,9.269,85.862,7.675,hg_2,cdn_4,user_19,ip_14,ip_4,opt_14,opt_4,1
bg_dyn_317,BG,77.114,6.875,83.989,12.852,,,,,,opt_12,opt_21,1
h_dyn_699,H,77.125,8.912,86.038,12.855,hg_4,cdn_9,user_3,ip_1,ip_6,opt_1,opt_6,1
h_dyn_700,H,77.162,8.482,85.644,12.866,hg_3,cdn_7,user_16,ip_28,ip_29,opt_28,opt_29,2
bg_dyn_318,BG,77.194,5.941,83.135,14.869,,,,,,opt_1,opt_25,1
h_dyn_701,H,77.207,6.033,83.240,14.296,hg_0,cdn_1,user_15,ip_4,ip_8,opt_4,opt_8,2
h_dyn_702,H,77.312,5.753,83.066,11.988,hg_4,cdn_8,user_20,ip_11,ip_27,opt_11,opt_27,1
h_dyn_703,H,77.365,13.282,90.647,12.576,hg_1,cdn_3,user_11,ip_29,ip_23,opt_29,opt_23,1
h_dyn_704,H,77.408,5.475,82.883,13.445,hg_0,cdn_1,user_10,ip_4,ip_13,opt_4,opt_13,1
bg_dyn_319,BG,77.460,7.398,84.858,10.379,,,,,,opt_21,opt_26,1
bg_dyn_320,BG,77.616,8.400,86.016,10.104,,,,,,opt_26,opt_9,1
bg_dyn_321,BG,77.619,6.311,83.930,5.216,,,,,,opt_11,opt_3,1
h_dyn_705,H,77.632,14.126,91.759,11.326,hg_2,cdn_4,user_26,ip_14,ip_4,opt_14,opt_4,1
h_dyn_706,H,77.732,6.367,84.099,8.100,hg_0,cdn_0,user_7,ip_14,ip_17,opt_14,opt_17,2
h_dyn_707,H,77.775,5.622,83.398,10.449,hg_4,cdn_9,user_26,ip_1,ip_4,opt_1,opt_4,3
h_dyn_708,H,77.801,9.964,87.765,12.369,hg_4,cdn_8,user_13,ip_11,ip_17,opt_11,opt_17,1
bg_dyn_322,BG,77.811,6.454,84.265,8.346,,,,,,opt_8,opt_6,1
bg_dyn_323,BG,77.820,14.139,91.959,7.581,,,,,,opt_3,opt_14,1
bg_dyn_324,BG,77.875,6.164,84.038,6.568,,,,,,opt_30,opt_21,2
h_dyn_709,H,78.018,12.762,90.779,11.294,hg_3,cdn_7,user_9,ip_28,ip_7,opt_28,opt_7,1
bg_dyn_325,BG,78.200,7.669,85.869,7.837,,,,,,opt_25,opt_5,1
h_dyn_710,H,78.321,10.920,89.242,7.658,hg_0,cdn_0,user_19,ip_14,ip_4,opt_14,opt_4,1
h_dyn_711,H,78.356,8.386,86.742,10.935,hg_2,cdn_4,user_13,ip_14,ip_17,opt_14,opt_17,2
h_dyn_712,H,78.429,6.330,84.759,7.891,hg_2,cdn_4,user_12,ip_14,ip_1,opt_14,opt_1,2
h_dyn_713,H,78.573,14.437,93.009,7.700,hg_2,cdn_4,user_9,ip_14,ip_7,opt_14,opt_7,1
h_dyn_714,H,78.644,5.155,83.799,11.915,hg_3,cdn_6,user_3,ip_13,ip_6,opt_13,opt_6,2
h_dyn_715,H,78.649,6.055,84.703,12.604,hg_3,cdn_6,user_19,ip_13,ip_4,opt_13,opt_4,1
h_dyn_716,H,78.936,10.407,89.343,11.699,hg_4,cdn_9,user_7,ip_1,ip_17,opt_1,opt_17,2
h_dyn_717,H,79.103,10.151,89.254,9.501,hg_0,cdn_0,user_13,ip_14,ip_17,opt_14,opt_17,2
bg_dyn_326,BG,79.185,6.468,85.654,12.802,,,,,,opt_5,opt_17,2
h_dyn_718,H,79.297,8.917,88.214,5.297,hg_3,cdn_6,user_1,ip_13,ip_7,opt_13,opt_7,2
bg_dyn_327,BG,79.349,5.467,84.816,13.676,,,,,,opt_28,opt_14,2
bg_dyn_328,BG,79.353,12.747,92.100,4.117,,,,,,opt_11,opt_27,1
h_dyn_719,H,79.386,7.873,87.258,8.201,hg_0,cdn_0,user_2,ip_14,ip_1,opt_14,opt_1,2
h_dyn_720,H,79.584,9.158,88.742,14.515,hg_4,cdn_8,user_1,ip_11,ip_7,opt_11,opt_7,1
h_dyn_721,H,79.658,7.379,87.036,13.135,hg_1,cdn_3,user_1,ip_29,ip_7,opt_29,opt_7,2
h_dyn_722,H,79.710,5.394,85.104,9.502,hg_2,cdn_4,user_1,ip_14,ip_7,opt_14,opt_7,1
h_dyn_723,H,79.721,13.730,93.452,12.546,hg_0,cdn_0,user_0,ip_14,ip_19,opt_14,opt_19,2
h_dyn_724,H,79.731,13.310,93.041,11.828,hg_2,cdn_5,user_15,ip_4,ip_8,opt_4,opt_8,2
bg_dyn_329,BG,79.840,11.984,91.824,3.760,,,,,,opt_25,opt_1,1
bg_dyn_330,BG,79.866,5.759,85.626,7.863,,,,,,opt_25,opt_11,1
h_dyn_725,H,79.958,12.155,92.113,10.844,hg_3,cdn_7,user_20,ip_28,ip_27,opt_28,opt_27,2
bg_dyn_331,BG,80.020,14.652,94.673,12.804,,,,,,opt_4,opt_14,1
h_dyn_726,H,80.139,7.881,88.020,2.572,hg_4,cdn_8,user_9,ip_11,ip_7,opt_11,opt_7,1
h_dyn_727,H,80.273,6.477,86.751,11.744,hg_0,cdn_1,user_10,ip_4,ip_13,opt_4,opt_13,1
h_dyn_728,H,80.276,5.831,86.107,10.361,hg_4,cdn_8,user_9,ip_11,ip_7,opt_11,opt_7,1
h_dyn_729,H,80.364,7.851,88.215,15.330,hg_2,cdn_4,user_26,ip_14,ip_4,opt_14,opt_4,1
h_dyn_730,H,80.404,5.972,86.377,9.570,hg_1,cdn_3,user_17,ip_29,ip_23,opt_29,opt_23,1
bg_dyn_332,BG,80.462,5.444,85.906,8.965,,,,,,opt_26,opt_9,1
h_dyn_731,H,80.504,13.732,94.236,9.755,hg_3,cdn_6,user_19,ip_13,ip_4,opt_13,opt_4,1
bg_dyn_333,BG,80.718,6.348,87.066,8.842,,,,,,opt_21,opt_25,1
h_dyn_732,H,80.764,8.299,89.063,10.839,hg_4,cdn_8,user_1,ip_11,ip_7,opt_11,opt_7,1
h_dyn_733,H,80.808,6.772,87.580,10.398,hg_3,cdn_7,user_1,ip_28,ip_7,opt_28,opt_7,1
bg_dyn_334,BG,80.822,10.567,91.389,10.306,,,,,,opt_19,opt_10,1
h_dyn_734,H,80.829,9.708,90.537,1.415,hg_2,cdn_5,user_27,ip_4,ip_23,opt_4,opt_23,1
h_dyn_735,H,80.932,7.294,88.225,11.251,hg_1,cdn_3,user_1,ip_29,ip_7,opt_29,opt_7,2
bg_dyn_335,BG,80.978,14.995,95.973,5.846,,,,,,opt_8,opt_14,1
h_dyn_736,H,80.989,9.503,90.492,9.858,hg_2,cdn_4,user_7,ip_14,ip_17,opt_14,opt_17,2
bg_dyn_336,BG,81.069,14.229,95.299,12.792,,,,,,opt_6,opt_18,2
h_dyn_737,H,81.167,14.247,95.415,12.281,hg_2,cdn_4,user_8,ip_14,ip_6,opt_14,opt_6,1
bg_dyn_337,BG,81.358,13.405,94.763,2.943,,,,,,opt_9,opt_3,1
bg_dyn_338,BG,81.361,5.643,87.004,11.842,,,,,,opt_4,opt_2,2
bg_dyn_339,BG,81.374,14.432,95.805,12.389,,,,,,opt_2,opt_5,2
h_dyn_738,H,81.745,8.378,90.123,15.562,hg_2,cdn_4,user_26,ip_14,ip_4,opt_14,opt_4,1
h_dyn_739,H,81.886,8.994,90.879,12.489,hg_0,cdn_1,user_17,ip_4,ip_23,opt_4,opt_23,1
bg_dyn_340,BG,81.978,9.360,91.338,9.215,,,,,,opt_1,opt_11,1
h_dyn_740,H,82.121,7.498,89.618,9.778,hg_3,cdn_7,user_5,ip_28,ip_11,opt_28,opt_11,1
h_dyn_741,H,82.208,5.392,87.601,6.421,hg_3,cdn_7,user_6,ip_28,ip_19,opt_28,opt_19,2
h_dyn_742,H,82.268,5.735,88.003,12.701,hg_2,cdn_4,user_6,ip_14,ip_19,opt_14,opt_19,2
bg_dyn_341,BG,82.269,11.061,93.330,8.973,,,,,,opt_21,opt_26,1
h_dyn_743,H,82.277,6.101,88.378,7.102,hg_0,cdn_0,user_22,ip_14,ip_13,opt_14,opt_13,1
bg_dyn_342,BG,82.490,9.051,91.540,11.591,,,,,,opt_6,opt_2,2
h_dyn_744,H,82.491,9.356,91.847,8.098,hg_3,cdn_7,user_7,ip_28,ip_17,opt_28,opt_17,2
bg_dyn_343,BG,82.546,7.418,89.964,10.286,,,,,,opt_22,opt_16,2
h_dyn_745,H,82.605,6.403,89.008,13.201,hg_3,cdn_7,user_18,ip_28,ip_31,opt_28,opt_31,3
h_dyn_746,H,82.606,9.795,92.401,8.997,hg_3,cdn_7,user_9,ip_28,ip_7,opt_28,opt_7,1
h_dyn_747,H,82.669,6.422,89.091,13.041,hg_3,cdn_6,user_11,ip_13,ip_23,opt_13,opt_23,2
h_dyn_748,H,82.822,14.575,97.397,9.321,hg_2,cdn_4,user_3,ip_14,ip_6,opt_14,opt_6,1
h_dyn_749,H,82.907,9.997,92.903,8.714,hg_1,cdn_3,user_4,ip_29,ip_2,opt_29,opt_2,1
h_dyn_750,H,82.959,7.999,90.958,12.698,hg_1,cdn_3,user_10,ip_29,ip_13,opt_29,opt_13,2
bg_dyn_344,BG,82.985,12.617,95.602,15.333,,,,,,opt_6,opt_14,1
h_dyn_751,H,82.987,7.103,90.090,13.235,hg_0,cdn_0,user_19,ip_14,ip_4,opt_14,opt_4,1
h_dyn_752,H,83.063,5.834,88.897,8.587,hg_4,cdn_8,user_23,ip_11,ip_1,opt_11,opt_1,1
bg_dyn_345,BG,83.296,6.755,90.051,6.529,,,,,,opt_10,opt_19,1
h_dyn_753,H,83.636,9.250,92.886,12.312,hg_1,cdn_2,user_1,ip_28,ip_7,opt_28,opt_7,1
h_dyn_754,H,83.678,11.404,95.082,11.123,hg_0,cdn_1,user_20,ip_4,ip_27,opt_4,opt_27,1
h_dyn_755,H,83.699,6.983,90.682,13.257,hg_3,cdn_6,user_0,ip_13,ip_19,opt_13,opt_19,2
h_dyn_756,H,83.807,6.488,90.295,10.711,hg_0,cdn_0,user_26,ip_14,ip_4,opt_14,opt_4,1
bg_dyn_346,BG,83.840,5.120,88.961,11.966,,,,,,opt_12,opt_31,2
h_dyn_757,H,83.887,7.179,91.066,7.943,hg_0,cdn_0,user_9,ip_14,ip_7,opt_14,opt_7,1
h_dyn_758,H,83.944,10.897,94.841,6.478,hg_0,cdn_0,user_10,ip_14,ip_13,opt_14,opt_13,1
h_dyn_759,H,84.022,7.290,91.313,10.916,hg_1,cdn_3,user_13,ip_29,ip_17,opt_29,opt_17,3
h_dyn_760,H,84.160,5.220,89.380,8.296,hg_2,cdn_5,user_17,ip_4,ip_23,opt_4,opt_23,1
bg_dyn_347,BG,84.295,11.620,95.915,11.580,,,,,,opt_5,opt_25,1
h_dyn_761,H,84.299,5.010,89.309,3.618,hg_1,cdn_3,user_17,ip_29,ip_23,opt_29,opt_23,1
h_dyn_762,H,84.384,6.250,90.635,9.947,hg_1,cdn_3,user_5,ip_29,ip_11,opt_29,opt_11,2
h_dyn_763,H,84.403,5.880,90.282,3.797,hg_0,cdn_1,user_28,ip_4,ip_18,opt_4,opt_18,1
h_dyn_764,H,84.544,6.038,90.582,5.831,hg_0,cdn_0,user_10,ip_14,ip_13,opt_14,opt_13,1
h_dyn_765,H,84.595,5.880,90.475,10.450,hg_0,cdn_0,user_15,ip_14,ip_8,opt_14,opt_8,1
h_dyn_766,H,84.666,7.331,91.997,14.222,hg_0,cdn_0,user_23,ip_14,ip_1,opt_14,opt_1,2
h_dyn_767,H,84.817,7.783,92.601,6.108,hg_3,cdn_7,user_6,ip_28,ip_19,opt_28,opt_19,2
h_dyn_768,H,84.861,14.978,99.839,15.767,hg_3,cdn_6,user_20,ip_13,ip_27,opt_13,opt_27,1
h_dyn_769,H,84.889,7.142,92.031,15.756,hg_0,cdn_0,user_26,ip_14,ip_4,opt_14,opt_4,1
bg_dyn_348,BG,84.916,6.305,91.221,6.153,,,,,,opt_25,opt_29,1
h_dyn_770,H,84.923,9.098,94.021,8.542,hg_3,cdn_6,user_19,ip_13,ip_4,opt_13,opt_4,1
h_dyn_771,H,85.044,8.224,93.268,10.747,hg_3,cdn_7,user_27,ip_28,ip_23,opt_28,opt_23,3
bg_dyn_349,BG,85.182,6.929,92.111,9.513,,,,,,opt_9,opt_26,1
h_dyn_772,H,85.214,5.892,91.106,4.783,hg_0,cdn_1,user_20,ip_4,ip_27,opt_4,opt_27,1
bg_dyn_350,BG,85.287,14.933,100.220,10.157,,,,,,opt_3,opt_9,1
bg_dyn_351,BG,85.298,7.871,93.168,12.919,,,,,,opt_29,opt_19,2
bg_dyn_352,BG,85.315,7.948,93.262,7.102,,,,,,opt_12,opt_0,2
bg_dyn_353,BG,85.441,13.449,98.891,6.278,,,,,,opt_7,opt_16,2
h_dyn_773,H,85.468,9.688,95.156,13.638,hg_2,cdn_4,user_26,ip_14,ip_4,opt_14,opt_4,1
h_dyn_774,H,85.504,11.888,97.392,10.362,hg_0,cdn_1,user_20,ip_4,ip_27,opt_4,opt_27,1
h_dyn_775,H,85.562,12.768,98.330,8.592,hg_0,cdn_0,user_5,ip_14,ip_11,opt_14,opt_11,2
h_dyn_776,H,85.707,5.885,91.592,8.205,hg_2,cdn_5,user_18,ip_4,ip_31,opt_4,opt_31,2
h_dyn_777,H,85.768,5.899,91.667,7.295,hg_3,cdn_6,user_11,ip_13,ip_23,opt_13,opt_23,2
bg_dyn_354,BG,85.815,13.351,99.166,12.327,,,,,,opt_1,opt_25,1
bg_dyn_355,BG,85.905,14.967,100.872,10.054,,,,,,opt_31,opt_16,1
bg_dyn_356,BG,86.152,12.677,98.829,12.033,,,,,,opt_4,opt_3,1
h_dyn_778,H,86.336,10.715,97.051,10.688,hg_1,cdn_3,user_25,ip_29,ip_9,opt_29,opt_9,2
h_dyn_779,H,86.358,7.856,94.214,9.403,hg_1,cdn_3,user_24,ip_29,ip_6,opt_29,opt_6,1
h_dyn_780,H,86.461,9.569,96.030,9.146,hg_4,cdn_9,user_16,ip_1,ip_29,opt_1,opt_29,2
h_dyn_781,H,86.547,5.143,91.691,8.955,hg_1,cdn_2,user_13,ip_28,ip_17,opt_28,opt_17,2
h_dyn_782,H,86.658,5.430,92.088,9.940,hg_2,cdn_4,user_29,ip_14,ip_29,opt_14,opt_29,2
h_dyn_783,H,86.811,7.245,94.056,12.153,hg_2,cdn_4,user_29,ip_14,ip_29,opt_14,opt_29,2
h_dyn_784,H,86.914,11.239,98.152,9.807,hg_0,cdn_1,user_10,ip_4,ip_13,opt_4,opt_13,1
bg_dyn_357,BG,86.942,10.495,97.436,6.187,,,,,,opt_20,opt_0,1
bg_dyn_358,BG,86.984,12.832,99.816,8.416,,,,,,opt_9,opt_12,1
bg_dyn_359,BG,87.043,6.214,93.257,9.885,,,,,,opt_13,opt_14,1
h_dyn_785,H,87.099,10.131,97.230,9.216,hg_4,cdn_9,user_5,ip_1,ip_11,opt_1,opt_11,1
bg_dyn_360,BG,87.119,6.175,93.294,11.231,,,,,,opt_27,opt_11,1
bg_dyn_361,BG,87.124,14.617,101.740,8.404,,,,,,opt_26,opt_18,2
h_dyn_786,H,87.146,9.371,96.516,15.352,hg_0,cdn_0,user_1,ip_14,ip_7,opt_14,opt_7,1
h_dyn_787,H,87.208,7.440,94.648,5.798,hg_3,cdn_7,user_29,ip_28,ip_29,opt_28,opt_29,2
h_dyn_788,H,87.304,10.936,98.240,12.402,hg_2,cdn_5,user_15,ip_4,ip_8,opt_4,opt_8,2
h_dyn_789,H,87.540,9.594,97.133,7.415,hg_1,cdn_3,user_11,ip_29,ip_23,opt_29,opt_23,1
bg_dyn_362,BG,87.760,14.915,102.675,14.856,,,,,,opt_8,opt_29,2
h_dyn_790,H,87.850,8.398,96.248,10.691,hg_4,cdn_8,user_28,ip_11,ip_18,opt_11,opt_18,2
h_dyn_791,H,87.854,12.079,99.933,14.894,hg_2,cdn_4,user_19,ip_14,ip_4,opt_14,opt_4,1
h_dyn_792,H,87.861,14.848,102.709,11.548,hg_0,cdn_1,user_16,ip_4,ip_29,opt_4,opt_29,2
bg_dyn_363,BG,87.893,7.181,95.074,7.317,,,,,,opt_31,opt_17,3
h_dyn_793,H,88.155,5.295,93.450,9.864,hg_1,cdn_3,user_24,ip_29,ip_6,opt_29,opt_6,1
h_dyn_794,H,88.242,5.995,94.237,6.524,hg_1,cdn_3,user_11,ip_29,ip_23,opt_29,opt_23,1
bg_dyn_364,BG,88.361,11.021,99.382,8.598,,,,,,opt_7,opt_10,1
bg_dyn_365,BG,88.566,7.970,96.536,10.721,,,,,,opt_26,opt_2,2
h_dyn_795,H,88.580,7.307,95.887,6.039,hg_0,cdn_0,user_29,ip_14,ip_29,opt_14,opt_29,2
h_dyn_796,H,88.617,9.473,98.090,8.689,hg_0,cdn_1,user_9,ip_4,ip_7,opt_4,opt_7,2
h_dyn_797,H,88.660,7.210,95.869,6.634,hg_1,cdn_3,user_6,ip_29,ip_19,opt_29,opt_19,2
h_dyn_798,H,88.779,7.986,96.765,12.466,hg_0,cdn_0,user_15,ip_14,ip_8,opt_14,opt_8,1
h_dyn_799,H,88.868,5.733,94.601,18.487,hg_0,cdn_1,user_28,ip_4,ip_18,opt_4,opt_18,1
bg_dyn_366,BG,89.095,13.397,102.492,7.310,,,,,,opt_24,opt_5,1
h_dyn_800,H,89.106,7.073,96.179,13.846,hg_2,cdn_5,user_7,ip_4,ip_17,opt_4,opt_17,3
h_dyn_801,H,89.192,8.956,98.148,14.304,hg_2,cdn_4,user_19,ip_14,ip_4,opt_14,opt_4,1
h_dyn_802,H,89.403,7.852,97.256,14.160,hg_0,cdn_0,user_24,ip_14,ip_6,opt_14,opt_6,1
h_dyn_803,H,89.588,13.459,103.047,9.794,hg_2,cdn_4,user_19,ip_14,ip_4,opt_14,opt_4,1
h_dyn_804,H,89.592,5.340,94.932,8.978,hg_3,cdn_6,user_20,ip_13,ip_27,opt_13,opt_27,1
h_dyn_805,H,89.667,8.117,97.784,8.793,hg_0,cdn_0,user_24,ip_14,ip_6,opt_14,opt_6,1
h_dyn_806,H,89.793,6.362,96.155,9.648,hg_3,cdn_6,user_19,ip_13,ip_4,opt_13,opt_4,1
h_dyn_807,H,89.802,5.025,94.828,11.533,hg_4,cdn_8,user_7,ip_11,ip_17,opt_11,opt_17,1
h_dyn_808,H,89.859,12.207,102.066,7.980,hg_0,cdn_0,user_3,ip_14,ip_6,opt_14,opt_6,1
h_dyn_809,H,90.062,7.479,97.541,11.895,hg_3,cdn_7,user_9,ip_28,ip_7,opt_28,opt_7,1
h_dyn_810,H,90.194,5.898,96.093,7.640,hg_0,cdn_1,user_29,ip_4,ip_29,opt_4,opt_29,2
h_dyn_811,H,90.344,6.734,97.078,11.664,hg_4,cdn_8,user_2,ip_11,ip_1,opt_11,opt_1,1
h_dyn_812,H,90.413,9.893,100.306,6.059,hg_4,cdn_8,user_13,ip_11,ip_17,opt_11,opt_17,1
bg_dyn_367,BG,90.484,10.413,100.897,12.240,,,,,,opt_15,opt_14,2
h_dyn_813,H,90.487,13.314,103.801,12.742,hg_0,cdn_1,user_20,ip_4,ip_27,opt_4,opt_27,1
h_dyn_814,H,90.513,5.590,96.103,9.421,hg_3,cdn_7,user_29,ip_28,ip_29,opt_28,opt_29,2
h_dyn_815,H,90.580,13.698,104.278,10.858,hg_4,cdn_8,user_27,ip_11,ip_23,opt_11,opt_23,2
h_dyn_816,H,90.582,7.119,97.701,9.540,hg_1,cdn_3,user_11,ip_29,ip_23,opt_29,opt_23,1
h_dyn_817,H,90.607,7.213,97.820,10.681,hg_3,cdn_6,user_5,ip_13,ip_11,opt_13,opt_11,2
bg_dyn_368,BG,90.615,5.471,96.086,12.070,,,,,,opt_24,opt_19,1
h_dyn_818,H,90.707,12.552,103.259,11.836,hg_2,cdn_5,user_6,ip_4,ip_19,opt_4,opt_19,3
h_dyn_819,H,90.729,10.813,101.542,14.287,hg_0,cdn_1,user_28,ip_4,ip_18,opt_4,opt_18,1
bg_dyn_369,BG,90.763,6.716,97.480,8.954,,,,,,opt_25,opt_29,1
h_dyn_820,H,90.951,12.251,103.202,5.489,hg_4,cdn_8,user_29,ip_11,ip_29,opt_11,opt_29,2
h_dyn_821,H,90.961,10.812,101.773,14.509,hg_4,cdn_9,user_0,ip_1,ip_19,opt_1,opt_19,2
h_dyn_822,H,91.072,8.442,99.514,6.719,hg_4,cdn_9,user_7,ip_1,ip_17,opt_1,opt_17,2
bg_dyn_370,BG,91.127,13.430,104.557,11.253,,,,,,opt_25,opt_9,1
bg_dyn_371,BG,91.159,5.383,96.542,12.617,,,,,,opt_20,opt_17,1
bg_dyn_372,BG,91.225,10.364,101.590,11.439,,,,,,opt_18,opt_30,1
h_dyn_823,H,91.516,7.516,99.032,11.578,hg_2,cdn_5,user_10,ip_4,ip_13,opt_4,opt_13,1
h_dyn_824,H,91.617,12.029,103.646,11.004,hg_2,cdn_4,user_19,ip_14,ip_4,opt_14,opt_4,1
h_dyn_825,H,91.745,6.254,97.999,9.301,hg_3,cdn_7,user_10,ip_28,ip_13,opt_28,opt_13,3
h_dyn_826,H,91.809,5.624,97.433,11.926,hg_0,cdn_1,user_3,ip_4,ip_6,opt_4,opt_6,2
h_dyn_827,H,91.939,9.146,101.085,10.520,hg_1,cdn_3,user_14,ip_29,ip_31,opt_29,opt_31,1
h_dyn_828,H,91.976,13.239,105.214,7.050,hg_2,cdn_5,user_18,ip_4,ip_31,opt_4,opt_31,2
h_dyn_829,H,91.991,7.216,99.207,8.947,hg_3,cdn_7,user_5,ip_28,ip_11,opt_28,opt_11,1
h_dyn_830,H,92.022,14.053,106.075,9.610,hg_0,cdn_1,user_27,ip_4,ip_23,opt_4,opt_23,1
h_dyn_831,H,92.131,8.068,100.198,13.915,hg_1,cdn_3,user_18,ip_29,ip_31,opt_29,opt_31,1
